Produced Date,Product ID,Employee ID,Produced Quantity,Total Quantity,Work Hours
2015-04-13,b1002,1002,78,93,6
2015-04-13,c1003,1003,65,92,7
2015-04-13,d1004,1004,71,98,6
2015-04-13,e1005,1005,83,94,7
2015-04-13,f1006,1006,71,93,8
2015-04-13,g1007,1007,85,91,4
2015-04-13,h1008,1008,70,92,5
2015-04-13,i1009,1009,64,93,4
2015-04-13,j1010,1010,80,95,4
2015-04-14,a1001,1001,76,97,6
2015-04-14,b1002,1002,66,99,8
2015-04-14,c1003,1003,70,98,5
2015-04-14,d1004,1004,71,97,6
2015-04-14,e1005,1005,79,93,5
2015-04-14,f1006,1006,80,98,5
2015-04-14,g1007,1007,60,93,8
2015-04-14,h1008,1008,75,99,6
2015-04-14,i1009,1009,60,98,6
2015-04-14,j1010,1010,76,95,4
2015-04-15,a1001,1001,65,92,8
2015-04-15,b1002,1002,78,98,6
2015-04-15,c1003,1003,62,93,4
2015-04-15,d1004,1004,72,90,7
2015-04-15,e1005,1005,66,97,6
2015-04-15,f1006,1006,73,96,8
2015-04-15,g1007,1007,63,93,4
2015-04-15,h1008,1008,68,99,6
2015-04-15,i1009,1009,60,99,8
2015-04-15,j1010,1010,66,96,6
2015-04-16,a1001,1001,60,94,5
2015-04-16,b1002,1002,67,91,8
2015-04-16,c1003,1003,75,99,8
2015-04-16,d1004,1004,83,96,8
2015-04-16,e1005,1005,87,91,5
2015-04-16,f1006,1006,70,91,8
2015-04-16,g1007,1007,73,90,4
2015-04-16,h1008,1008,67,92,8
2015-04-16,i1009,1009,88,96,6
2015-04-16,j1010,1010,63,90,6
2015-04-17,a1001,1001,86,93,6
2015-04-17,b1002,1002,67,93,5
2015-04-17,c1003,1003,81,93,5
2015-04-17,d1004,1004,89,91,5
2015-04-17,e1005,1005,82,90,7
2015-04-17,f1006,1006,68,99,7
2015-04-17,g1007,1007,74,92,7
2015-04-17,h1008,1008,60,97,5
2015-04-17,i1009,1009,75,100,5
2015-04-17,j1010,1010,61,96,6
2015-04-18,a1001,1001,69,98,5
2015-04-18,b1002,1002,63,92,5
2015-04-18,c1003,1003,73,90,5
2015-04-18,d1004,1004,64,94,5
2015-04-18,e1005,1005,84,94,5
2015-04-18,f1006,1006,70,96,4
2015-04-18,g1007,1007,72,90,6
2015-04-18,h1008,1008,79,91,4
2015-04-18,i1009,1009,89,100,8
2015-04-18,j1010,1010,66,96,6
2015-04-19,a1001,1001,74,96,8
2015-04-19,b1002,1002,64,94,7
2015-04-19,c1003,1003,60,91,8
2015-04-19,d1004,1004,89,99,4
2015-04-19,e1005,1005,89,98,5
2015-04-19,f1006,1006,76,99,4
2015-04-19,g1007,1007,87,96,6
2015-04-19,h1008,1008,63,95,5
2015-04-19,i1009,1009,63,97,5
2015-04-19,j1010,1010,70,99,5
2015-04-20,a1001,1001,68,97,5
2015-04-20,b1002,1002,61,100,5
2015-04-20,c1003,1003,80,96,8
2015-04-20,d1004,1004,76,92,8
2015-04-20,e1005,1005,73,98,8
2015-04-20,f1006,1006,79,100,6
2015-04-20,g1007,1007,64,90,6
2015-04-20,h1008,1008,77,98,6
2015-04-20,i1009,1009,74,98,6
2015-04-20,j1010,1010,77,92,6
2015-04-21,a1001,1001,80,94,6
2015-04-21,b1002,1002,77,100,4
2015-04-21,c1003,1003,88,91,8
2015-04-21,d1004,1004,76,94,7
2015-04-21,e1005,1005,61,91,4
2015-04-21,f1006,1006,64,98,5
2015-04-21,g1007,1007,79,94,8
2015-04-21,h1008,1008,79,97,6
2015-04-21,i1009,1009,67,98,6
2015-04-21,j1010,1010,71,92,6
2015-04-22,a1001,1001,88,96,8
2015-04-22,b1002,1002,67,96,6
2015-04-22,c1003,1003,63,92,4
2015-04-22,d1004,1004,60,100,8
2015-04-22,e1005,1005,64,97,4
2015-04-22,f1006,1006,83,99,8
2015-04-22,g1007,1007,68,91,5
2015-04-22,h1008,1008,61,90,4
2015-04-22,i1009,1009,86,99,6
2015-04-22,j1010,1010,80,100,8
2015-04-23,a1001,1001,79,98,7
2015-04-23,b1002,1002,79,100,4
2015-04-23,c1003,1003,61,90,5
2015-04-23,d1004,1004,79,92,5
2015-04-23,e1005,1005,73,98,8
2015-04-23,f1006,1006,85,94,7
2015-04-23,g1007,1007,62,96,5
2015-04-23,h1008,1008,69,91,7
2015-04-23,i1009,1009,65,98,6
2015-04-23,j1010,1010,81,99,7
2015-04-24,a1001,1001,73,100,7
2015-04-24,b1002,1002,73,90,4
2015-04-24,c1003,1003,73,94,4
2015-04-24,d1004,1004,85,97,5
2015-04-24,e1005,1005,64,91,8
2015-04-24,f1006,1006,87,100,7
2015-04-24,g1007,1007,77,90,8
2015-04-24,h1008,1008,66,91,6
2015-04-24,i1009,1009,61,96,4
2015-04-24,j1010,1010,77,92,4
2015-04-25,a1001,1001,79,97,8
2015-04-25,b1002,1002,85,97,4
2015-04-25,c1003,1003,69,96,7
2015-04-25,d1004,1004,67,90,6
2015-04-25,e1005,1005,74,93,7
2015-04-25,f1006,1006,86,96,6
2015-04-25,g1007,1007,84,100,4
2015-04-25,h1008,1008,87,99,8
2015-04-25,i1009,1009,88,92,7
2015-04-25,j1010,1010,70,95,7
2015-04-26,a1001,1001,68,91,5
2015-04-26,b1002,1002,82,99,8
2015-04-26,c1003,1003,71,91,7
2015-04-26,d1004,1004,71,96,7
2015-04-26,e1005,1005,75,99,5
2015-04-26,f1006,1006,61,99,5
2015-04-26,g1007,1007,74,91,4
2015-04-26,h1008,1008,76,93,5
2015-04-26,i1009,1009,81,96,4
2015-04-26,j1010,1010,65,91,8
2015-04-27,a1001,1001,83,92,8
2015-04-27,b1002,1002,70,98,5
2015-04-27,c1003,1003,87,93,4
2015-04-27,d1004,1004,82,96,5
2015-04-27,e1005,1005,62,96,4
2015-04-27,f1006,1006,65,100,7
2015-04-27,g1007,1007,62,97,4
2015-04-27,h1008,1008,79,91,7
2015-04-27,i1009,1009,75,98,7
2015-04-27,j1010,1010,81,90,8
2015-04-28,a1001,1001,79,99,5
2015-04-28,b1002,1002,72,98,5
2015-04-28,c1003,1003,71,96,8
2015-04-28,d1004,1004,85,96,5
2015-04-28,e1005,1005,67,100,4
2015-04-28,f1006,1006,86,97,6
2015-04-28,g1007,1007,63,97,4
2015-04-28,h1008,1008,77,91,7
2015-04-28,i1009,1009,68,92,4
2015-04-28,j1010,1010,69,91,6
2015-04-29,a1001,1001,63,95,4
2015-04-29,b1002,1002,89,94,6
2015-04-29,c1003,1003,73,94,7
2015-04-29,d1004,1004,76,98,6
2015-04-29,e1005,1005,69,92,7
2015-04-29,f1006,1006,81,99,7
2015-04-29,g1007,1007,67,93,4
2015-04-29,h1008,1008,80,99,8
2015-04-29,i1009,1009,66,93,8
2015-04-29,j1010,1010,85,90,5
2015-04-30,a1001,1001,79,97,4
2015-04-30,b1002,1002,62,92,5
2015-04-30,c1003,1003,66,93,8
2015-04-30,d1004,1004,80,96,4
2015-04-30,e1005,1005,73,94,8
2015-04-30,f1006,1006,67,95,8
2015-04-30,g1007,1007,73,95,6
2015-04-30,h1008,1008,81,98,4
2015-04-30,i1009,1009,63,98,6
2015-04-30,j1010,1010,69,90,6
2015-05-01,a1001,1001,75,98,8
2015-05-01,b1002,1002,68,100,7
2015-05-01,c1003,1003,71,99,6
2015-05-01,d1004,1004,68,94,6
2015-05-01,e1005,1005,84,95,6
2015-05-01,f1006,1006,87,97,7
2015-05-01,g1007,1007,89,100,8
2015-05-01,h1008,1008,81,97,8
2015-05-01,i1009,1009,84,97,8
2015-05-01,j1010,1010,80,98,6
2015-05-02,a1001,1001,82,99,5
2015-05-02,b1002,1002,60,92,7
2015-05-02,c1003,1003,78,93,5
2015-05-02,d1004,1004,87,91,5
2015-05-02,e1005,1005,68,94,5
2015-05-02,f1006,1006,76,93,5
2015-05-02,g1007,1007,82,97,4
2015-05-02,h1008,1008,67,99,7
2015-05-02,i1009,1009,77,98,6
2015-05-02,j1010,1010,78,98,4
2015-05-03,a1001,1001,72,96,6
2015-05-03,b1002,1002,62,94,5
2015-05-03,c1003,1003,75,98,7
2015-05-03,d1004,1004,66,100,8
2015-05-03,e1005,1005,85,95,7
2015-05-03,f1006,1006,71,99,6
2015-05-03,g1007,1007,84,96,4
2015-05-03,h1008,1008,86,92,6
2015-05-03,i1009,1009,65,100,5
2015-05-03,j1010,1010,74,100,7
2015-05-04,a1001,1001,70,100,7
2015-05-04,b1002,1002,72,95,5
2015-05-04,c1003,1003,61,92,5
2015-05-04,d1004,1004,63,100,5
2015-05-04,e1005,1005,80,90,4
2015-05-04,f1006,1006,88,94,5
2015-05-04,g1007,1007,78,94,8
2015-05-04,h1008,1008,66,91,5
2015-05-04,i1009,1009,63,92,7
2015-05-04,j1010,1010,62,95,4
2015-05-05,a1001,1001,67,99,4
2015-05-05,b1002,1002,79,95,7
2015-05-05,c1003,1003,70,91,8
2015-05-05,d1004,1004,70,92,5
2015-05-05,e1005,1005,67,90,6
2015-05-05,f1006,1006,88,97,5
2015-05-05,g1007,1007,62,90,4
2015-05-05,h1008,1008,69,97,7
2015-05-05,i1009,1009,75,92,5
2015-05-05,j1010,1010,63,96,5
2015-05-06,a1001,1001,66,96,7
2015-05-06,b1002,1002,61,97,7
2015-05-06,c1003,1003,61,98,7
2015-05-06,d1004,1004,60,95,5
2015-05-06,e1005,1005,61,96,5
2015-05-06,f1006,1006,61,93,8
2015-05-06,g1007,1007,62,98,8
2015-05-06,h1008,1008,87,98,8
2015-05-06,i1009,1009,60,90,6
2015-05-06,j1010,1010,80,93,4
2015-05-07,a1001,1001,67,96,8
2015-05-07,b1002,1002,79,96,7
2015-05-07,c1003,1003,65,98,5
2015-05-07,d1004,1004,75,99,5
2015-05-07,e1005,1005,73,100,6
2015-05-07,f1006,1006,69,98,8
2015-05-07,g1007,1007,73,91,8
2015-05-07,h1008,1008,79,97,4
2015-05-07,i1009,1009,86,91,6
2015-05-07,j1010,1010,71,90,5
2015-05-08,a1001,1001,67,90,5
2015-05-08,b1002,1002,67,94,5
2015-05-08,c1003,1003,89,98,7
2015-05-08,d1004,1004,77,94,6
2015-05-08,e1005,1005,64,99,7
2015-05-08,f1006,1006,63,99,5
2015-05-08,g1007,1007,89,99,4
2015-05-08,h1008,1008,79,95,7
2015-05-08,i1009,1009,62,93,6
2015-05-08,j1010,1010,68,94,4
2015-05-09,a1001,1001,86,94,8
2015-05-09,b1002,1002,76,92,4
2015-05-09,c1003,1003,64,93,8
2015-05-09,d1004,1004,64,93,8
2015-05-09,e1005,1005,76,100,8
2015-05-09,f1006,1006,87,95,5
2015-05-09,g1007,1007,81,96,7
2015-05-09,h1008,1008,65,96,8
2015-05-09,i1009,1009,74,97,7
2015-05-09,j1010,1010,89,100,8
2015-05-10,a1001,1001,89,95,6
2015-05-10,b1002,1002,77,90,5
2015-05-10,c1003,1003,78,99,8
2015-05-10,d1004,1004,72,94,5
2015-05-10,e1005,1005,72,92,4
2015-05-10,f1006,1006,61,93,6
2015-05-10,g1007,1007,61,100,4
2015-05-10,h1008,1008,68,96,5
2015-05-10,i1009,1009,85,98,8
2015-05-10,j1010,1010,62,99,6
2015-05-11,a1001,1001,76,95,4
2015-05-11,b1002,1002,82,96,7
2015-05-11,c1003,1003,87,94,8
2015-05-11,d1004,1004,62,100,4
2015-05-11,e1005,1005,76,90,8
2015-05-11,f1006,1006,67,98,6
2015-05-11,g1007,1007,65,91,4
2015-05-11,h1008,1008,75,98,8
2015-05-11,i1009,1009,86,98,8
2015-05-11,j1010,1010,89,92,4
2015-05-12,a1001,1001,70,95,7
2015-05-12,b1002,1002,78,98,5
2015-05-12,c1003,1003,87,94,8
2015-05-12,d1004,1004,78,90,5
2015-05-12,e1005,1005,80,91,5
2015-05-12,f1006,1006,81,91,5
2015-05-12,g1007,1007,64,97,6
2015-05-12,h1008,1008,79,96,6
2015-05-12,i1009,1009,64,90,6
2015-05-12,j1010,1010,75,94,8
2015-05-13,a1001,1001,62,92,6
2015-05-13,b1002,1002,74,98,7
2015-05-13,c1003,1003,76,97,4
2015-05-13,d1004,1004,79,100,7
2015-05-13,e1005,1005,67,97,5
2015-05-13,f1006,1006,80,94,6
2015-05-13,g1007,1007,85,98,4
2015-05-13,h1008,1008,82,100,7
2015-05-13,i1009,1009,81,92,5
2015-05-13,j1010,1010,77,94,8
2015-05-14,a1001,1001,61,95,6
2015-05-14,b1002,1002,88,93,6
2015-05-14,c1003,1003,82,94,6
2015-05-14,d1004,1004,79,98,8
2015-05-14,e1005,1005,85,98,6
2015-05-14,f1006,1006,64,100,6
2015-05-14,g1007,1007,63,91,5
2015-05-14,h1008,1008,60,92,7
2015-05-14,i1009,1009,62,96,5
2015-05-14,j1010,1010,82,93,5
2015-05-15,a1001,1001,73,98,8
2015-05-15,b1002,1002,73,97,7
2015-05-15,c1003,1003,70,98,6
2015-05-15,d1004,1004,77,92,7
2015-05-15,e1005,1005,80,99,5
2015-05-15,f1006,1006,86,90,5
2015-05-15,g1007,1007,84,98,5
2015-05-15,h1008,1008,75,99,5
2015-05-15,i1009,1009,73,92,5
2015-05-15,j1010,1010,61,90,5
2015-05-16,a1001,1001,72,90,8
2015-05-16,b1002,1002,77,99,8
2015-05-16,c1003,1003,65,96,8
2015-05-16,d1004,1004,79,97,7
2015-05-16,e1005,1005,71,90,5
2015-05-16,f1006,1006,82,99,4
2015-05-16,g1007,1007,75,91,4
2015-05-16,h1008,1008,87,97,5
2015-05-16,i1009,1009,69,90,7
2015-05-16,j1010,1010,69,92,7
2015-05-17,a1001,1001,69,94,6
2015-05-17,b1002,1002,87,97,7
2015-05-17,c1003,1003,68,93,4
2015-05-17,d1004,1004,64,91,4
2015-05-17,e1005,1005,70,99,8
2015-05-17,f1006,1006,80,96,6
2015-05-17,g1007,1007,65,98,4
2015-05-17,h1008,1008,70,90,7
2015-05-17,i1009,1009,70,100,4
2015-05-17,j1010,1010,67,99,6
2015-05-18,a1001,1001,74,92,4
2015-05-18,b1002,1002,89,91,6
2015-05-18,c1003,1003,71,100,8
2015-05-18,d1004,1004,70,98,5
2015-05-18,e1005,1005,84,94,7
2015-05-18,f1006,1006,82,95,8
2015-05-18,g1007,1007,78,100,4
2015-05-18,h1008,1008,63,91,7
2015-05-18,i1009,1009,83,91,4
2015-05-18,j1010,1010,61,90,5
2015-05-19,a1001,1001,84,97,6
2015-05-19,b1002,1002,68,97,8
2015-05-19,c1003,1003,82,91,4
2015-05-19,d1004,1004,83,97,6
2015-05-19,e1005,1005,79,93,8
2015-05-19,f1006,1006,67,96,4
2015-05-19,g1007,1007,80,100,8
2015-05-19,h1008,1008,71,90,8
2015-05-19,i1009,1009,83,99,4
2015-05-19,j1010,1010,83,98,6
2015-05-20,a1001,1001,60,97,4
2015-05-20,b1002,1002,82,90,8
2015-05-20,c1003,1003,89,92,6
2015-05-20,d1004,1004,67,99,7
2015-05-20,e1005,1005,74,92,5
2015-05-20,f1006,1006,65,99,6
2015-05-20,g1007,1007,62,90,7
2015-05-20,h1008,1008,74,97,8
2015-05-20,i1009,1009,60,92,7
2015-05-20,j1010,1010,77,97,6
2015-05-21,a1001,1001,79,94,4
2015-05-21,b1002,1002,71,91,5
2015-05-21,c1003,1003,71,94,6
2015-05-21,d1004,1004,60,90,5
2015-05-21,e1005,1005,78,97,7
2015-05-21,f1006,1006,63,97,7
2015-05-21,g1007,1007,63,100,6
2015-05-21,h1008,1008,64,90,6
2015-05-21,i1009,1009,62,98,8
2015-05-21,j1010,1010,73,96,7
2015-05-22,a1001,1001,76,90,7
2015-05-22,b1002,1002,72,92,8
2015-05-22,c1003,1003,67,95,8
2015-05-22,d1004,1004,85,93,6
2015-05-22,e1005,1005,84,98,6
2015-05-22,f1006,1006,76,98,6
2015-05-22,g1007,1007,60,100,7
2015-05-22,h1008,1008,85,98,6
2015-05-22,i1009,1009,84,100,4
2015-05-22,j1010,1010,64,94,5
2015-05-23,a1001,1001,63,95,5
2015-05-23,b1002,1002,64,95,6
2015-05-23,c1003,1003,70,99,6
2015-05-23,d1004,1004,79,96,6
2015-05-23,e1005,1005,66,100,6
2015-05-23,f1006,1006,72,97,7
2015-05-23,g1007,1007,68,93,5
2015-05-23,h1008,1008,80,92,8
2015-05-23,i1009,1009,76,91,6
2015-05-23,j1010,1010,78,90,4
2015-05-24,a1001,1001,78,96,8
2015-05-24,b1002,1002,86,93,5
2015-05-24,c1003,1003,66,90,7
2015-05-24,d1004,1004,77,92,4
2015-05-24,e1005,1005,60,96,4
2015-05-24,f1006,1006,60,93,4
2015-05-24,g1007,1007,61,92,6
2015-05-24,h1008,1008,71,94,7
2015-05-24,i1009,1009,69,91,8
2015-05-24,j1010,1010,65,95,7
2015-05-25,a1001,1001,75,97,6
2015-05-25,b1002,1002,67,99,6
2015-05-25,c1003,1003,69,98,5
2015-05-25,d1004,1004,79,97,6
2015-05-25,e1005,1005,67,98,8
2015-05-25,f1006,1006,61,90,4
2015-05-25,g1007,1007,65,95,8
2015-05-25,h1008,1008,60,94,4
2015-05-25,i1009,1009,87,96,5
2015-05-25,j1010,1010,83,96,7
2015-05-26,a1001,1001,85,93,6
2015-05-26,b1002,1002,71,97,7
2015-05-26,c1003,1003,78,94,5
2015-05-26,d1004,1004,71,95,6
2015-05-26,e1005,1005,67,96,7
2015-05-26,f1006,1006,68,92,8
2015-05-26,g1007,1007,60,90,7
2015-05-26,h1008,1008,69,91,5
2015-05-26,i1009,1009,66,92,6
2015-05-26,j1010,1010,73,91,4
2015-05-27,a1001,1001,73,94,8
2015-05-27,b1002,1002,69,94,6
2015-05-27,c1003,1003,80,96,5
2015-05-27,d1004,1004,83,98,7
2015-05-27,e1005,1005,83,95,6
2015-05-27,f1006,1006,68,92,4
2015-05-27,g1007,1007,64,93,6
2015-05-27,h1008,1008,63,93,7
2015-05-27,i1009,1009,69,100,5
2015-05-27,j1010,1010,68,94,8
2015-05-28,a1001,1001,78,100,4
2015-05-28,b1002,1002,76,95,4
2015-05-28,c1003,1003,65,97,5
2015-05-28,d1004,1004,72,92,8
2015-05-28,e1005,1005,86,100,6
2015-05-28,f1006,1006,64,92,5
2015-05-28,g1007,1007,89,94,6
2015-05-28,h1008,1008,66,91,8
2015-05-28,i1009,1009,67,99,4
2015-05-28,j1010,1010,85,95,5
2015-05-29,a1001,1001,69,100,8
2015-05-29,b1002,1002,82,96,6
2015-05-29,c1003,1003,89,98,8
2015-05-29,d1004,1004,60,91,8
2015-05-29,e1005,1005,85,91,6
2015-05-29,f1006,1006,83,91,5
2015-05-29,g1007,1007,61,92,6
2015-05-29,h1008,1008,86,91,6
2015-05-29,i1009,1009,70,96,7
2015-05-29,j1010,1010,77,96,7
2015-05-30,a1001,1001,61,93,7
2015-05-30,b1002,1002,62,90,8
2015-05-30,c1003,1003,69,92,5
2015-05-30,d1004,1004,86,97,5
2015-05-30,e1005,1005,71,100,5
2015-05-30,f1006,1006,86,90,8
2015-05-30,g1007,1007,67,99,8
2015-05-30,h1008,1008,76,98,4
2015-05-30,i1009,1009,68,95,7
2015-05-30,j1010,1010,61,90,4
2015-05-31,a1001,1001,83,96,4
2015-05-31,b1002,1002,88,96,6
2015-05-31,c1003,1003,86,100,4
2015-05-31,d1004,1004,61,97,6
2015-05-31,e1005,1005,79,100,7
2015-05-31,f1006,1006,84,97,8
2015-05-31,g1007,1007,76,96,5
2015-05-31,h1008,1008,77,91,6
2015-05-31,i1009,1009,78,95,8
2015-05-31,j1010,1010,86,100,7
2015-06-01,a1001,1001,63,94,4
2015-06-01,b1002,1002,64,91,6
2015-06-01,c1003,1003,74,90,6
2015-06-01,d1004,1004,84,99,7
2015-06-01,e1005,1005,70,99,7
2015-06-01,f1006,1006,88,100,7
2015-06-01,g1007,1007,66,90,8
2015-06-01,h1008,1008,84,90,5
2015-06-01,i1009,1009,81,92,6
2015-06-01,j1010,1010,68,94,6
2015-06-02,a1001,1001,76,96,4
2015-06-02,b1002,1002,65,96,6
2015-06-02,c1003,1003,68,97,4
2015-06-02,d1004,1004,70,94,6
2015-06-02,e1005,1005,61,92,4
2015-06-02,f1006,1006,78,91,8
2015-06-02,g1007,1007,65,98,7
2015-06-02,h1008,1008,79,96,8
2015-06-02,i1009,1009,83,96,8
2015-06-02,j1010,1010,87,91,7
2015-06-03,a1001,1001,77,96,6
2015-06-03,b1002,1002,65,99,7
2015-06-03,c1003,1003,76,93,5
2015-06-03,d1004,1004,72,93,5
2015-06-03,e1005,1005,69,96,4
2015-06-03,f1006,1006,76,91,8
2015-06-03,g1007,1007,84,99,5
2015-06-03,h1008,1008,87,97,7
2015-06-03,i1009,1009,77,98,5
2015-06-03,j1010,1010,73,94,7
2015-06-04,a1001,1001,69,97,6
2015-06-04,b1002,1002,84,98,7
2015-06-04,c1003,1003,63,94,6
2015-06-04,d1004,1004,74,97,5
2015-06-04,e1005,1005,89,99,6
2015-06-04,f1006,1006,80,94,7
2015-06-04,g1007,1007,82,99,8
2015-06-04,h1008,1008,81,90,8
2015-06-04,i1009,1009,81,95,7
2015-06-04,j1010,1010,88,95,8
2015-06-05,a1001,1001,77,90,6
2015-06-05,b1002,1002,86,95,7
2015-06-05,c1003,1003,73,96,6
2015-06-05,d1004,1004,66,96,6
2015-06-05,e1005,1005,68,100,7
2015-06-05,f1006,1006,83,93,8
2015-06-05,g1007,1007,68,91,5
2015-06-05,h1008,1008,74,93,6
2015-06-05,i1009,1009,79,99,5
2015-06-05,j1010,1010,62,98,4
2015-06-06,a1001,1001,65,93,8
2015-06-06,b1002,1002,89,100,5
2015-06-06,c1003,1003,71,100,7
2015-06-06,d1004,1004,86,98,4
2015-06-06,e1005,1005,63,95,6
2015-06-06,f1006,1006,70,90,4
2015-06-06,g1007,1007,83,93,8
2015-06-06,h1008,1008,63,93,4
2015-06-06,i1009,1009,76,97,8
2015-06-06,j1010,1010,83,92,8
2015-06-07,a1001,1001,82,100,6
2015-06-07,b1002,1002,84,91,8
2015-06-07,c1003,1003,72,91,4
2015-06-07,d1004,1004,75,98,7
2015-06-07,e1005,1005,82,100,8
2015-06-07,f1006,1006,68,90,5
2015-06-07,g1007,1007,87,98,4
2015-06-07,h1008,1008,75,93,6
2015-06-07,i1009,1009,62,95,7
2015-06-07,j1010,1010,73,96,5
2015-06-08,a1001,1001,72,99,7
2015-06-08,b1002,1002,88,97,6
2015-06-08,c1003,1003,70,97,7
2015-06-08,d1004,1004,84,92,4
2015-06-08,e1005,1005,74,95,7
2015-06-08,f1006,1006,78,98,8
2015-06-08,g1007,1007,86,100,5
2015-06-08,h1008,1008,77,90,6
2015-06-08,i1009,1009,88,94,7
2015-06-08,j1010,1010,74,98,7
2015-06-09,a1001,1001,66,94,7
2015-06-09,b1002,1002,73,100,8
2015-06-09,c1003,1003,83,94,7
2015-06-09,d1004,1004,61,90,8
2015-06-09,e1005,1005,72,94,5
2015-06-09,f1006,1006,60,97,5
2015-06-09,g1007,1007,85,91,7
2015-06-09,h1008,1008,71,98,7
2015-06-09,i1009,1009,69,97,4
2015-06-09,j1010,1010,63,97,6
2015-06-10,a1001,1001,69,97,6
2015-06-10,b1002,1002,65,90,4
2015-06-10,c1003,1003,69,93,8
2015-06-10,d1004,1004,73,98,7
2015-06-10,e1005,1005,80,90,4
2015-06-10,f1006,1006,70,93,8
2015-06-10,g1007,1007,62,95,8
2015-06-10,h1008,1008,62,93,4
2015-06-10,i1009,1009,74,90,8
2015-06-10,j1010,1010,69,99,7
2015-06-11,a1001,1001,65,92,7
2015-06-11,b1002,1002,84,95,6
2015-06-11,c1003,1003,89,93,4
2015-06-11,d1004,1004,79,90,4
2015-06-11,e1005,1005,85,100,5
2015-06-11,f1006,1006,72,91,4
2015-06-11,g1007,1007,60,99,8
2015-06-11,h1008,1008,67,92,5
2015-06-11,i1009,1009,68,96,6
2015-06-11,j1010,1010,81,98,7
2015-06-12,a1001,1001,87,97,6
2015-06-12,b1002,1002,67,95,6
2015-06-12,c1003,1003,88,100,4
2015-06-12,d1004,1004,71,96,4
2015-06-12,e1005,1005,78,92,8
2015-06-12,f1006,1006,89,93,4
2015-06-12,g1007,1007,89,97,4
2015-06-12,h1008,1008,83,90,8
2015-06-12,i1009,1009,67,93,5
2015-06-12,j1010,1010,85,91,5
2015-06-13,a1001,1001,66,97,7
2015-06-13,b1002,1002,80,92,4
2015-06-13,c1003,1003,65,93,7
2015-06-13,d1004,1004,61,96,4
2015-06-13,e1005,1005,65,99,6
2015-06-13,f1006,1006,75,97,8
2015-06-13,g1007,1007,79,91,5
2015-06-13,h1008,1008,79,99,4
2015-06-13,i1009,1009,87,92,6
2015-06-13,j1010,1010,82,98,5
2015-06-14,a1001,1001,69,90,6
2015-06-14,b1002,1002,88,98,4
2015-06-14,c1003,1003,64,99,6
2015-06-14,d1004,1004,86,90,5
2015-06-14,e1005,1005,78,95,5
2015-06-14,f1006,1006,62,94,5
2015-06-14,g1007,1007,75,98,8
2015-06-14,h1008,1008,68,91,5
2015-06-14,i1009,1009,89,96,7
2015-06-14,j1010,1010,71,93,4
2015-06-15,a1001,1001,81,91,6
2015-06-15,b1002,1002,69,99,5
2015-06-15,c1003,1003,67,90,8
2015-06-15,d1004,1004,67,94,6
2015-06-15,e1005,1005,83,95,6
2015-06-15,f1006,1006,67,99,5
2015-06-15,g1007,1007,75,100,5
2015-06-15,h1008,1008,85,90,8
2015-06-15,i1009,1009,72,91,7
2015-06-15,j1010,1010,89,95,8
2015-06-16,a1001,1001,89,91,7
2015-06-16,b1002,1002,89,96,4
2015-06-16,c1003,1003,77,96,8
2015-06-16,d1004,1004,61,93,4
2015-06-16,e1005,1005,75,93,8
2015-06-16,f1006,1006,68,92,8
2015-06-16,g1007,1007,82,98,4
2015-06-16,h1008,1008,67,99,8
2015-06-16,i1009,1009,84,95,4
2015-06-16,j1010,1010,64,99,6
2015-06-17,a1001,1001,63,95,8
2015-06-17,b1002,1002,86,95,5
2015-06-17,c1003,1003,75,100,6
2015-06-17,d1004,1004,63,95,6
2015-06-17,e1005,1005,60,100,7
2015-06-17,f1006,1006,61,99,6
2015-06-17,g1007,1007,82,96,4
2015-06-17,h1008,1008,62,98,5
2015-06-17,i1009,1009,83,96,8
2015-06-17,j1010,1010,76,100,5
2015-06-18,a1001,1001,64,93,5
2015-06-18,b1002,1002,69,100,8
2015-06-18,c1003,1003,70,99,6
2015-06-18,d1004,1004,66,92,5
2015-06-18,e1005,1005,81,95,5
2015-06-18,f1006,1006,77,93,7
2015-06-18,g1007,1007,60,93,6
2015-06-18,h1008,1008,72,92,8
2015-06-18,i1009,1009,63,95,7
2015-06-18,j1010,1010,78,90,8
2015-06-19,a1001,1001,76,94,5
2015-06-19,b1002,1002,66,94,8
2015-06-19,c1003,1003,88,91,8
2015-06-19,d1004,1004,66,94,6
2015-06-19,e1005,1005,81,94,8
2015-06-19,f1006,1006,75,100,6
2015-06-19,g1007,1007,73,100,5
2015-06-19,h1008,1008,77,93,7
2015-06-19,i1009,1009,76,93,6
2015-06-19,j1010,1010,82,92,5
2015-06-20,a1001,1001,83,92,8
2015-06-20,b1002,1002,67,92,4
2015-06-20,c1003,1003,70,98,7
2015-06-20,d1004,1004,86,94,4
2015-06-20,e1005,1005,61,92,6
2015-06-20,f1006,1006,63,96,5
2015-06-20,g1007,1007,78,90,6
2015-06-20,h1008,1008,85,93,6
2015-06-20,i1009,1009,87,98,5
2015-06-20,j1010,1010,71,91,6
2015-06-21,a1001,1001,88,97,7
2015-06-21,b1002,1002,63,94,7
2015-06-21,c1003,1003,73,100,6
2015-06-21,d1004,1004,84,98,6
2015-06-21,e1005,1005,69,90,6
2015-06-21,f1006,1006,70,94,5
2015-06-21,g1007,1007,73,91,6
2015-06-21,h1008,1008,78,99,8
2015-06-21,i1009,1009,88,94,6
